ilan_linki,aciklama,fiyat,ilan_no,ilan_tarihi,marka,seri,model,yıl,km,vites,yakıt,kasa,renk,motor_hacmi,motor_gücü,çekiş,boya_durumu,takasa_uygunluk,kimden,orjinal_parcalar,lokal_boyalı_parcalar,boyalı_parcalar,değişmiş_parcalar,belirtilmemiş_parcalar
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/ozyildizdan-boyasiz-2017-model-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2018-cikisli-tablet/29480239,"# SEVİLEN AUTO

***ARACIM***

***2012***

***MODEL***

***VOLKSWAGEN***

***PASSAT***

***MANUEL***

***HİNGLİNE PAKET***

***Muanesi yeni***

***Ağır hasarlı***

***Km ORJİNAL 308 binde***

**EXPER FOTOĞRAFLARDA MEVCUTTUR**

TAKASA AÇIKTIR   PASSAT B 8 ile

**HER TÜRLÜ ARAÇLARINIZI**

**SATMANIZA YARDIMCI OLURUZ….**

**0545  408. 65  78**

İKİNCİ ELMOTORLU KARA TASITI TİCARETİNE YÖNETMELİK HÜKÜMLERİNE GÖRE

YETKİ BELGESİ NO

6300594

YETKİ BELGESİ İŞLETME ADI

***SEVİLEN AUTO***

Dediğimizin dışında herhangi bir şey çıkar ise bütün masraflarınız bize ait

Diğer bütün ilanlarımız için alttaki linkten takip & inceleye bilirsiniz

[https://arabam.com/galeri/sevilen-auto/](https://arabam.com/galeri/sevilen-auto)",690000,27832508.0,01 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2012.0,308.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Tavan, Ön Tampon, Arka Tampon",Sağ Arka Çamurluk,"Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu","Sol Arka Kapı, Sol Ön Çamurluk",-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/2014-vw-passat-1-6-tdi-bluemotion-bakimli-konforlu/29399749,"# SEVİLEN AUTO

***ARACIM***

***2012***

***MODEL***

***VOLKSWAGEN***

***PASSAT***

***MANUEL***

***HİNGLİNE PAKET***

***Muanesi yeni***

***Ağır hasarlı***

***Km ORJİNAL 308 binde***

**EXPER FOTOĞRAFLARDA MEVCUTTUR**

TAKASA AÇIKTIR   PASSAT B 8 ile

**HER TÜRLÜ ARAÇLARINIZI**

**SATMANIZA YARDIMCI OLURUZ….**

**0545  408. 65  78**

İKİNCİ ELMOTORLU KARA TASITI TİCARETİNE YÖNETMELİK HÜKÜMLERİNE GÖRE

YETKİ BELGESİ NO

6300594

YETKİ BELGESİ İŞLETME ADI

***SEVİLEN AUTO***

Dediğimizin dışında herhangi bir şey çıkar ise bütün masraflarınız bize ait

Diğer bütün ilanlarımız için alttaki linkten takip & inceleye bilirsiniz

[https://arabam.com/galeri/sevilen-auto/](https://arabam.com/galeri/sevilen-auto)",690000,27832508.0,01 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2012.0,308.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Tavan, Ön Tampon, Arka Tampon",Sağ Arka Çamurluk,"Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu","Sol Arka Kapı, Sol Ön Çamurluk",-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2014-model/29109138,"Sağ ön çamurluk yarım boyalı.  
Sol arka çamurluk yarım boyalı.  
SUV araclarla takas yapılır.",1000000,29109138.0,24 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014.0,210.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun,Sahibinden,-,"Sol Arka Çamurluk, Sağ Ön Çamurluk",-,-,"Sağ Arka Çamurluk, Arka Kaput, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/2014-wv-passat-1-6-dizel-confortline-paket-degisensiz-emsalsiz/30642304,"MATUR OTOMOTİV DEN

2014 MODEL WV PASSAT 1.6 DİZEL OTOMATİK CONFORTLİNE PAKET 254.000 DE

EKPERTİZ

DEĞİŞEN. YOK

BOYA. KAPUT

LOKA. SAĞ ARKA ÇAMURLUK

TRAMER. 6.500.

(KREDİ KARTI GEÇERLİDİR)",869000,30642304.0,16 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014.0,254.000 km,Otomatik,Dizel,Sedan,Siyah,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",Sol Arka Çamurluk,Motor Kaputu,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-highline-2014-model/27904019,"sahibinden temiz kullanılmış aile aracı. Hasar kayıtsız. Paketin en full en dolu paketidir. Lastikler sıfır. Tiriger Fren Balataları yeni değişti.   
  
Özelikler   
• Anahtarsız giriş ve çalıştırma Dijital çift yönlü klima • Start-stop, Yol bilgisayarı, • Hız sabitleme, Yorgunluk algılama, uyarma, Viraja duyarlı adaptif farlar, • Viraja duyarlı sis farları, • Otomatik, led gündüz farları, • Far sensörü, Yağmur sensörü • Lastik basınç sensörü Otomatik kararan dikiz aynası • Elektrikli, ısıtmalı yan aynalar, Ön-arka park, mesafe sensörü Elektrikli, ısıtmalı, bel destekli, hafızalı sürücü koltuğu, • Elektrikli, ısıtmali, bel destekli yolcu koltuğu, Elektrikli, fonksiyonel direksiyon, Deri-süet koltuklar, Ön-arka kol dayama, Sunrooflu ve daha sayamadığım çok özellikli • Volkswagen Passat",1030000,27904019.0,11 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2014.0,247.000 km,Düz,Dizel,Sedan,Kahverengi,1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun Değil,Sahibinden,-,Sol Ön Çamurluk,-,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/sirketlere-ozel-48-ay-taksitle-2019-volkswagen-passat-1-6-tdi/30792489,"**YMC OTOMOTİV İNS.LTD.ŞTİ.**

**YETKİ BELGE NUMARASI : 3502447**

**KORNA OTOMOTİV DANIŞMANLIK**

**​**

**İLETİŞİM**

**444 5 912**

**VOLKSWAGEN PASSAT**

**BMT IMPRESSION DSG**

ARAÇ 1.6 TDİ MOTOR, DİZEL OTOMATİK ŞANZIMAN SEÇENEĞİYLE SATIŞA SUNULMUŞTUR.

ARAÇ TAMAMIYLE ÖZEL SERVİS BAKIMLIDIR.

EKSPERTİZ İLAN SAYFASININ EN ALT KISMINDA İŞARETLENMİŞTİR

GÜNCEL TARİHLİ TSE ONAYLI EKSPERTIZ RAPORU BULUNMAKTADIR.

SAYFANIN EN SONUNDA İŞARETLENMİŞTİR.

ARAÇTA SOL ARKA ÇAMURLUK BOYALIDIR.

ARAÇTA DEĞİŞEN YOKTUR..

TRAMER KAYDI 6.432TL DİR.

ARAÇ KM Sİ ORİJİNAL 180.560 KM DİR.

VİZE TARİHİ 09.05.2026 DIR

KASKO BEDELİ 1.402.313 TL OLUP 420.000 TL BİREYSEL TAŞIT KREDİSİ  ÇIKMAKTADIR.

DİJİTAL SENET SİSTEMİ İLE 970.000 TL KREDİ ÇIKMAKTADIR.

TİCARİ MÜŞTERİLERİMİZ İÇİN KASKO BEDELİNİN TAMAMINA KREDİ İMKANI BULUNMAKTADIR.

BİREYSEL VEYA TİCARİ KREDİLER İÇİN LUTFEN ARAYINIZ.

KREDİ KARTINA 12 AY TAKSİT İMKANI BULUNMAKTADIR.

**[https://arabam.com/galeri/korna-otomotiv/](https://arabam.com/galeri/korna-otomotiv)**

**(TÜM İLANLARIMIZ İÇİN)**

**SATIŞ, KREDİ VE SİGORTA BİLGİLERİ İÇİN**

**SİMGE ŞAHİN 0 536 776 97 17**

**EZGİ KUŞVURAN 0 533 600 63 74**

**KORNA SİGORTA**

****KORNA SİGORTA AYRICALIĞI İLE OTOMOBİLİNİZ İÇİN EN İYİ TEKLİFLERİ SİZLERE SUNUYORUZ.****

**İLETİŞİM**

**444 5 912**

**![](https://stock-prod-space.fra1.digitaloceanspaces.com/prod-company-documents/10305/1747752784048_blobid0.jpg)**

![](https://r.resimlink.com/UXI0OK86hw_T.jpg)

![](https://stock-prod-space.fra1.digitaloceanspaces.com/prod-company-documents/10305/1747752784627_blobid1.jpg)",1389900,30792489.0,07 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2019.0,180.560 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,Sol Arka Çamurluk,-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/senkardesler-otomotiv-2016-passat-higline/30559688,"ARAÇ 2016 MODEL VOLKSWAGEN PASSAT   
1.6 HİGLİNE PAKET

RLİNE GÖRÜNÜM  
CAM TAVAN  
HAYALET EKRAN   
3 YÖNLÜ DİJİTAL KLİMA   
KATLANIR AYNA   
FAR YIKAMA   
HIZ SABİTLEME   
KOLTUK ISITMA   
VİRAJ AYDINLATMA

EXPERTİZ:  
BAĞAJ KAPAGİ LOKAL BOYALİ  
  
EXPERTİZ SON SAYFADA MEVCUTTUR

HASAR KAYDI:  
TAMPON DEGİŞİMİNDEN YENİ TARİHLİ 80 BİN

NOT : MÜŞTERİ ARACİDİR",1565000,30559688.0,13 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2016.0,210.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",Arka Kaput,-,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2016-model-sanliurfa/30782696,"Araç kusursuzdur yan kapıda küçük iki tane lokal var 3800 hasar kaydı var let far yıkama orijinal katlanır ayna orijinal jant haylant fabrika çıkışlı   
aracı istediğiniz yere gösterebilirsiniz  
  
Not   
  
fiyat son dur",1750000,30782696.0,07 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,75.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-business-2020-model/30200199,Tüm ağır bakımları yapılı şanzıman kavrama volant basınç tüpü vs trigel değişti sınçvı bakımları yeni.Şase direk podye airbag ptjinal .Düşük segment otomatik araba takası olur,1100000,30270612.0,16 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,235.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,Takasa Uygun,Sahibinden,-,Sol Arka Çamurluk,-,"Sağ Ön Çamurluk, Motor Kaputu, Arka Tampon","Sağ Arka Çamurluk, Arka Kaput, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sol Ön Çamurluk, Ön Tampon"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-impression-2017-model-boyasiz-degisensiz/24597180,"Hatasız Boyasız Değişensiz Hasar Kayıtsız  
  
Bakımları İlk günden itibaren WV yetkili servisinde yapılmıştır. Yetkili Servis Bakımlı Olmayan Filo Araçları İle Kıyaslamayınız..!!  
  
TAKAS FİYATI FARKLIDIR…!!!",1515000,24597180.0,08 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2017.0,110.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,Takasa Uygun,Sahibinden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2012-model/27371127,"ARACIM HATASIZ BOYASIZ VE TRAMERSİZDİR.

RENK OLARAK METALDİR.DEMİR GRİDİR.

YAĞ BAKIMLARI 2 HAFTA ÖNCE YAPILDI.

AĞIR BAKIMLARI TRİGER SETİ VE BENZERİ 3 BİN KM ÖNCE YAPILDI.

4 LASTİK YENİDİR.

AKÜ VARTA 1 SENE ÖNCE DEĞİŞTİ

AİLE ARABASI OLARAK KULLANILDI.

ÜST MODEL TERCİH SUV MODELLERLE  TAKAS OLUR.",920000,27371127.0,25 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012.0,190.000 km,Düz,Dizel,Sedan,Gri (metalik),1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun,Sahibinden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/satildi/30598884,"2020 MODEL  
  
1.6 TDI 120 HP BUSUNİESS OTOMATİK  
  
  
SERVİS BAKIMLI  
  
  
  
ÖZELİKLER  
  
ANAHTARSIZ ÇALIŞTIRMA  
ERGO COMFORT ELEKTRIKLI SÜRÜCÜ KOLTUĞU  
FULL LED FAR VE SİSLER  
F1 OTOMATİK VİTES  
SÜRÜŞE DUYARLI YÖNLÜ FARLAR  
CRUISE CONTROL  
HIZ SABİTLEME  
FONKSİYONEL DERİ DİREKSİYON  
STOP & START  
AUTO HOLD YOKUŞ KALKIŞ DESTEĞİ  
ELEKTRONİK EL FRENİ  
ISITMALI AYNALAR  
YOL BİLGİSAYARI  
ÇİFT BÖLGE DİJİTAL KLİMA  
AIRBAĞ & ABS & EBD & ASR & ESP  
FAR & YAĞMUR & ÖN ARKA PARK SENSÖRLERİ  
HAREKETE DUYARLI DOKUNMATİK GENİŞ EKRAN  
BLUETOOTH & CAR PLAY  
RADYO & CD & USB & AUX  
SOĞUTMALI TORPİDO  
ÖN ARKA KOL DAYAMA  
ELEKTRİKLİ ISITMALI YAN AYNALAR  
İSOFİX  
ÇELİK JANT",1600000,30598884.0,30 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Business,2020.0,146.000 km,Otomatik,Dizel,Sedan,Siyah,,,,İkinci El,,Sahibinden,-,-,-,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-highline-2017-model-otomatik-vites/30015712,"Şase podye airbag orijinal

Aracımın ağır bakımları 2bin km önce yapıldı

Tertemiz aracım 15 bin tl hasar kaydı var

Aracın içi dışı tertemiz

Araçım 2018 çıkışlı

Rline dönüşüm

Mercek far var

Çok temiz B8

HAYALET EKRAN

MASAJLI KOLTUK

ANAHTARSIZ GIRIS ÇIKIS

ELEKTRIKLI KATLANIR YAN AYNALAR

ELEKTRONIK PARK FRENI

TABLET EKRAN

AYNA ISITMA

LED ÖN FARLAR

LED ARKA STOPLAR

4 BÖLGE DIJITAL KLIMA

KARARAN DIKIZ AYNA

AUTO HOLD (YOKUS KALKIS )

YAGMUR SENSÖRÜ

FAR SENSÖRÜ

PARK SENSÖRÜ

HIZ SABITLEME - LiMITLEME

FONKSIYONEL DERI DIREKSIYON

ISITMALI ÖN KOLTUKLAR

ELEKTRIKLI ÖN KOLTUKLAR

HAFIZALI ÖN KOLTUKLAR

ELEKTRIKLI BEL DESTEK AYARI

KOL DAYAMA

START / STOP

BLUETOOTH / USB / MP3 / SD / AUX / RADIO..",1460000,30015712.0,03 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2017.0,133.000 km,Düz,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,-,"Sol Arka Çamurluk, Sol Arka Kapı, Sağ Ön Çamurluk, Sol Ön Çamurluk",-,Motor Kaputu,"Sağ Arka Çamurluk, Arka Kaput, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Ön Kapı, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-impression-2018-model/29865822,Detayli bilgi icin irtibat kurabilirsiniz.,1470000,29865822.0,26 Mayıs 2025,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2018.0,93.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,Takasa Uygun Değil,Sahibinden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/hasar-kayitsiz-degisensiz-245-000-km-passat-1-6-tdi-bluemotion-comfortline-2012-model/30762537,"Hasar Kaydı Yok  
Değişen Yok  
Arka Sol Çamurlukta Bir Miktar Lokal Boya Var  
245.000 Km  
Motor durumu %90  
Expertiz fotoğrafları mevcut  
isteyen istediği expere gösterebilir  
Detaylı bilgi için mesaj atın veya arayınız",880000,30762537.0,07 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012.0,245.000 km,Düz,Dizel,Sedan,Kahverengi,1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun Değil,Sahibinden,-,Sol Arka Çamurluk,-,-,"Sağ Arka Çamurluk, Arka Kaput, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/galeriden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model-adana/28565465,# Aracım çok temiz masrafsız bir araçtir vites geçişleri kavramaları mükemmel derecede güzel alacak olan gönül rahatlığıyla binecektır aracımın  güncel eksper raporu mevcuttur.,1300000,28565465.0,12 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,222.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,-,-,-,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/29998574,2 parça lokal boyalı sol ön çamurluk değişen,1315000,29998574.0,02 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,150.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,-,"Sol Arka Çamurluk, Sol Arka Kapı, Sol Ön Kapı",-,Sol Ön Çamurluk,"Sağ Arka Çamurluk, Arka Kaput, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sağ Ön Çamurluk, Motor Kaputu, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/katar-dan-2016-dsg-cam-tavan-verona-ahsap-highline-grnm/30316547,"**2016**

**VOLKSWAGEN**

**PASSAT**

**1.6 TDI DSG**

**COMFORTLİNE**

**BEYAZ**

**CAM TAVAN**

**VERONA JANT**

**KATLANIR AYNA**

**AHŞAP GÖĞÜS**

**EKSERTİZ RAPORU ALT ŞEMADA İŞARETLİDİR**

**ARACIN MOTORU YÜRÜRÜ KAPORTASI ON NUMARADIR**

**HER YÖNÜYLE MUHAYYERDİR**

**KİLOMETRESİ ORJİNALDİR**

**ALICISINA ŞİMDİDEN HAYIRLI OLSUN**",1285000,30316547.0,03 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,246.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,"Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk",-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/dusuk-km-hatasiz-ayarinda-dokunmatik-klima/30528681,"020 VW PASSAT 1,6 TDİ BMT  
  
  
BUSİNESS DSG  
  
​ARAÇTA SADECE 3 LOKAL VAR   
  
SOL ÖN KAPI  
  
SOL ÖN ÇAMURLUK  
  
MOTOR KAPUTU   
  
EKSPERTİZ RAPORU EKLENMİŞTİR   
  
ÖZELLİKLER   
  
  
ELEKTİRİKLİ KOLTUK  
  
Bİ LED ZENON  
  
TABLET EKRAN  
  
ELEKTİRİKLİ BEL YASTIĞI  
  
GÜNDÜZ FARLARI  
  
ISITMALI YAN AYLANAR  
  
FONKSİYONEL DİREKSİYON  
  
ELEKTİRİKLİ EL FRENİ  
  
START STOP  
  
3 BÖLGE DİĞİTAL KLİMALI  
  
FAR SENSÖRÜ YAĞMUR SENSÖRÜ  
  
ÖN ARKA KOL DAYAMA  
  
YOKUŞ KALKIŞ DESTEĞİ  
  
LASTİK BASINC SENSÖRÜ  
  
İSOFİX  
  
YOL BİLGİSAYARI  
  
HIZ SABİTLEYİCİ  
  
YORGUNLUK TESPİTİ  
  
HIZ SINIRLIYICI  
  
AUX USB RADYO CD ÇALAR  
  
CAR PLAY ANDROİD   
  
BLUETOOTH  
  
F 1  
  
GÖRSEL PARK DESTEĞİ  
  
ANAHTARSIZ ÇALIŞTIRMA  
  
AUTO HOLD",1525000,30528681.0,12 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Business,2020.0,162.000 km,Otomatik,Dizel,Sedan,Yeşil,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sağ Ön Çamurluk, Motor Kaputu, Ön Tampon, Arka Tampon","Sol Ön Kapı, Sol Ön Çamurluk",-,-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/passat-1-6-dizel-bluemotion-otomatik-model-2019-hatasiz-boyasiz/30661145,"**2019 VW PASSAT İMPRESSİON DSG 1.6 TDİ 120 HP**

Araç**ORJİNAL 155.000****km**'de, .

**\*\*  HASAR KAYDI  YOKTUR.****\*\***

****\*\* ARACIMIZ NADİR BULUNABİLECEK TEMİZLİKTEDİR \*\***  
  
**Dilediğiniz yerde****expertiz****yaptırabilirsiniz.****

Trafiğe çıkış tarihi:**09/10/2019**

Muayene geçerlilik tarihi **: 07/01/2027**

Kasko değer**i****1.353.621****TL**

Kullanılabilir kredi**: 350﻿.000 TL**

**Aracımızın bütün bakımları tamdır.**

**Tek parça lokal boya sol çamurluktur.**

**HARİCİ HATASIZ BOYASIZDIR.**

**Hasar kaydı yoktur.**",1450000,30661145.0,02 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2019.0,155.000 km,Otomatik,Dizel,Sedan,Gri,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
